University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,Gender Studies (GNDS),Critical Approaches to Solidarity and Alliance Work,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Transgender Politics and Representation,3.00,,,,,,,,"In this class we will consider questions of trans representation, activism, experience and social erasure. Students will acquire familiarity with key texts and debates, engaging topics such as medicalization, racial and gendered visibility, imprisonment, etc. The course will situate contemporary trans politics intersectionally and transnationally.
LEARNING HOURS 120(36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Comics and Politics,3.00,,,,,,,,"The course explores historical and contemporary comics, graphic novels, and sequential art in connection with debates surrounding race, class, nation, sexual and gender diversity. Topics include documentary, war, trauma, transgender studies, memory, heroism, capitalism, humour, feminist thought, medical humanities, digital culture, and satire.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Feminist Thought,3.00,,,,,,,,"This course examines different forms and critiques of feminism, and major issues in the development of feminist activism and feminist theory, including challenges to the colonial history of Western feminism. Students engage with current debates in feminism, gender and queer theory, and anti-racism.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Black Feminisms,3.00,,,,,,,,"Studies in black women's and black gender politics in Canada, the U.S.A., and the Caribbean.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Feminist Pedagogies,3.00,,,,,,,,"This course looks at teaching and learning, in formal and informal educational settings, from feminist perspectives. Explores difference (race, class, gender, sexuality, ability), social justice and activism, power and empowerment, critique and transformation, experience, and reflexivity. Students will develop their feminist pedagogical values and skills.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),HIV/AIDS Movements: Histories of Community Health Activism,3.00,,,,,,,,"Centers historical movements in communities affected by AIDS as sources of unique critical theories of disease, health, power and social change. Highlights how testimonies, cultural and creative work, and social research in community-based AIDS activism inspire current critical theory and feminist, queer, disability, and critical race studies.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gendering Opportunities - Women's Work,3.00,,,,,,,,"This course offers an interdisciplinary framework of feminist thought on women, work and employment opportunities. It takes a comparative look at socio-political feminist theories on work and employment in different social and cultural contexts.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Indigenous Meanings of Reproduction and Health,3.00,,,,,,,,"Indigenous meanings of reproduction and health will form the core of this course. We will discuss the bio-medical model and examine how it has influenced the health of Indigenous peoples, with a particular focus on maternity care in Canada. We will discuss contradictions and incongruencies in an open, respectful, and thought-provoking manner.
LEARNING HOURS 120(36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gender  Diaspora and the Arts,3.00,,,,,,,,"This course explores transnational realities and diasporic experience, with particular attention to gender and sexuality, through the arts.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gender and the Global South,3.00,,,,,,,,"This course examines gender in an international context with emphasis on current global issues of women and development. Topics include gendering international political economy, women's health and sexualities, and forms of struggle, resistance and change in non-western contexts.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Science Fiction and Fantasy,3.00,,,,,,,,"This course examines ways in which science fiction and fantasy writers use technology and the fantastic as tools for the deconstruction and reconstruction of gendered categories. The emphasis is on contemporary novels as offering deliberate and sophisticated interventions in major discourses in gender studies, with attention to issues of race, class, and nationhood.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),"Indigenous Women, Feminism and Resistance",3.00,,,,,,,,"Examines scholarship, creative works, and activism by Indigenous women as a basis for introducing Indigenous feminist thought. Cases examine the many ways that Indigenous women and LGBTQ/Two-Spirit people participate in Indigenous nations, experience and resist settler colonialism, and work for Indigenous decolonization.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Research Methods in Gender Studies,3.00,,,,,,,,"This course provides a critical interdisciplinary introduction to methods and methodological issues in gender studies research.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Feminism Body & Visual Cult,3.00,,,,,,,,"This course will explore how the visual constructs and/or subverts 'woman' as a cultural category. An emphasis will be placed upon the female body as it intersects with class and race. Readings from art history, history, cultural theory and feminist theory will be considered.
NOTE Also offered at the Bader International Study Centre
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gender Dress & Fashion,3.00,,,,,,,,"An investigation of gender as it is constructed in historical and contemporary dress and fashion. The focus will be upon visual culture and material culture.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),"Gender, Cloth and Globalization",3.00,,,,,,,,"This course will examine the gendered history of the production and consumption of cloth, the impact of changing technologies on the textile industry since the 18th century, and the ensuing tensions between the industrial and the hand-crafted.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Masculinities: Cross Cultural Perspectives,3.00,,,,,,,,"Considers the main themes in the history of masculinity and male sexuality, especially 'dissident' or subaltern masculinities internationally, and women's roles in shaping ideologies of masculinity. Topics include the theorization of masculinity, initiation rituals, family and parenting, violence, sports, homophobia, sexual practices, colonialism, science/epistemology and men and feminism.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),"Gender Dialogues: Jewish, Muslim and Christian",3.00,,,,,,,,"This course takes an intersectional approach to contemporary interfaith dialogues, with the aim of exploring and developing religious, ethical, and cultural literacies. The course considers the construction of gender norms, stereotypes, cultural expectations, religious expectations and practices, and state policies post 9/11.
NOTE Also offered at the Bader International Study Centre.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Writing Lives: Feminism and Women's Writing,3.00,,,,,,,,"Using feminist, trans and queer theory, critical race, disability studies, literary and cultural criticism, this course explores women's writing in a wide range of genres, with emphases on memory and self-narration and the ways in which subjects located or rejected as 'women' contend with binary, racialized and classed frames of gender.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Queer/Race Studies,3.00,,,,,,,,"This course explores current theory in queer studies by centrally examining the interdependence of race, sexuality, and gender. The course foregrounds the critical insights that follow sustained study of race in queer studies, and of queer matters in critical race, Indigenous, global, and diaspora studies.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Special Topics in Gender Studies,3.00,,,,,,,,"Offered when faculty resources permit, these courses are analyses of particular areas of gender studies interdisciplinary research. Details regarding specific topics will be available from the Head of the Department on an annual basis.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Debates on Feminism and Islam,3.00,,,,,,,,"This course focuses on the theories, political activities, and organizing of Islamic feminists. It situates itself in relation to contemporary debates around the status of women in Islam and problematizes the nature of feminism and its assumed relationship to Islam. The course will focus on questions of religion, race, class, and nationalism in relation to Islam and Muslim women. This course contains an intensive and independent study component.
LEARNING HOURS 120 (36S;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Special Topics in Gender Studies,3.00,,,,,,,,"Offered when faculty resources permit, these courses are intensive analyses of particular areas of gender studies interdisciplinary research. Details regarding specific topics will be available from the Head of the Department on an annual basis.
LEARNING HOURS 120(36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Seminar in Sexual and Gender Diversity,3.00,,,,,,,,"This course provides an advanced study in specific topics and theories relating to the fields of sexual and gender diversity. Topics may change from year to year. This course contains an intensive and independent study component. 
LEARNING HOURS 120 (36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gender and Poverty,3.00,,,,,,,,"This course is designed to provide an in depth exploration of poverty issues in Canada. It includes discussions about working poor and welfare poor and addresses how race and sexuality can compound the issues of poverty. The course will also acknowledge how poor people are actively engaged in attempting to improve their lives through anti-poverty organizing. This course contains an intensive and independent study component. 
LEARNING HOURS 120 (36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Towards the Human: Race and the Politics of Expression,3.00,,,,,,,,"This interdisciplinary seminar will explore the ways in which modernity shapes cultural 'difference' and 'the human'. Readings will focus on the racial and geographic contours of colonialism, transatlantic slavery and The Enlightenment in order to bring into focus communities that challenge racial-sexual categorization through creative expression (music, fiction, poetry, and visual art as well as theory). This course contains an intensive and independent study component. 
LEARNING HOURS 120(36S;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Gender Performance,3.00,,,,,,,,"This advanced seminar addresses some of the many meanings and manifestations of 'gender performance' in literature and popular culture. Primary sources include a wide variety of media - novels, plays, poems, films, magazines and cartoons. Primary material will be balanced with careful consideration of work in areas such as feminist theory, identity politics, queer and performance theory. This course contains an intensive and independent study component. 
LEARNING HOURS 120(36S;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Settler Colonialism and Indigenous Politics,3.00,,,,,,,,"Examines critical theories and case studies of politics and governance in Indigenous and settler societies, based in Indigenous feminist thought. Cases examine the relation between nationality, gender, and sexuality within colonial relations of rule, methods of Indigenous governance, Indigenous sovereignty struggles, and theories and practices of decolonization. This course contains an intensive and independent study component.
LEARNING HOURS 120 (36S;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Social Justice Practicum: Learning through Community Organizing and Activism,6.00,,,,,,,,"A seminar in which students work in and outside the classroom on community organizing projects. Students reflect on how feminist, anti-racist, and queer theory can be integrated with real world practices.
LEARNING HOURS 240 (36S;72Pc;132P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Feminist and Queer Ethnography,3.00,,,,,,,,"Examines feminist ethnography and queer ethnography as distinct subfields, areas of inquiry, writing genres and ethical methods in research and social life. Topics: historical uses of ethnography and feminist/queer/trans critiques of them; adaptations of ethnography to trans, queer, and feminist work; ethnography's importance to gender studies.
LEARNING HOURS 120 (12L;24S;36G;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Special Topics in Gender Studies,3.00,,,,,,,,"Offered when faculty resources permit, these courses are analyses of particular areas of gender studies interdisciplinary research.
LEARNING HOURS 120 (36S;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Directed Special Studies,6.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Directed Special Studies,3.00,,,,,,,,"In consultation with the Head of the Department, students arrange their reading with individual Gender Studies faculty, and are expected to write reports on their readings and to discuss them throughout the term with that faculty supervisor.
LEARNING HOURS 120 (9I;111P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Directed Special Studies,3.00,,,,,,,,"In consultation with the Head of the Department, students arrange their reading with individual Gender Studies faculty, and are expected to write reports on their readings and to discuss them throughout the term with that faculty supervisor.
LEARNING HOURS 120 (9I;111P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Gender Studies (GNDS),Independent Study,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gnds/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Human Geography,3.00,,,,,,,,"The fundamentals of human geography including the meanings of place, the impacts of globalization, multiculturalism, population change and movement, environmental history and politics, cultural geography, issues of uneven resource distribution, the role of colonialism in the modern shape of the world, agricultural geography, and urban geography.
NOTE Field trip: estimated cost $30.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (24L;18T;42O;36P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Physical Geography and Natural Resources,3.00,,,,,,,,"This course introduces the major concepts studied in physical geography and natural resources. The processes and interrelationships between the atmosphere, hydrosphere, biosphere, and lithosphere, particularly at, or near the Earth's surface, are investigated to serve as a basis for understanding the nature and distribution of natural resources.
NOTE Field trip: estimated cost $30.
LEARNING HOURS 120 (36L;12T;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Digital Earth: Geospatial Data and Earth Observation,3.00,,,,,,,,"A vast amount of geospatial data has now become publicly accessible through online tools and smartphones. This course provides a critical introduction to the sources of these geospatial data, and the techniques of their visualization and analysis. Students will, by the end of the course, be able to manipulate and analyze these data in GIS software.
NOTE GPHY 105/3.0 is an option course and will not be a prerequisite for entry into GPHY Plans as are GPHY 101/3.0 and GPHY 102/3.0.
LEARNING HOURS 114 (36L;78P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Water Resources and Management,3.00,,,,,,,,"Water resources are coming under increasing pressure due to rising levels of demand and pollution. This course examines dimensions of the world's need for this critical resource. Topics include water distribution and availability, water quality, different water uses and demands, water treatment, and approaches to water management and allocation.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Forests as a Global Resource,3.00,,,,,,,,"Forests are a critical global resource, containing significant biodiversity, regulating CO2 in the atmosphere, and providing cultural and economic benefits to society. Yet forests are threatened by over-harvesting, fire, development and environmental change. This course examines the ecology, distribution, and sustainability of the world's forests.
LEARNING HOURS 120 (36L;30G;54P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Principles Of Biogeography,3.00,,,,,,,,"An examination of ecological and earth system processes that affect the dynamics of organisms, their spatial patterns and their variability in time.
LEARNING HOURS 114 (36L;18Pc;12I;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),"Surface Processes, Landforms and Soils",3.00,,,,,,,,"Explores the structure of, and physical processes responsible for the development of landforms and soils. Understanding these systems is directly relevant to environmental planning, hazard and risk assessment, geology, and surface processes on other planets. Topics include weathering, volcanic, tectonic, mass wasting, glacial, and fluvial processes.
NOTE Field trip: estimated cost $25.
LEARNING HOURS 120 (36L;36Lb;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Weather and Climate,3.00,,,,,,,,"The weather and climate system will be investigated to provide a background to interpret weather conditions and to understand broader climate and climate change phenomena. Topics include: atmospheric properties, energy and moisture exchanges, weather system evolution, precipitation, climate classification, and forecasting.
LEARNING HOURS 114 (36L;18Pc;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Field Studies in Physical Geography,3.00,,,,,,,,"This course will introduce students to field methods and techniques used in wide variety of physical geography and related environmental fields. The emphasis will be on hands-on application of field sampling, measuring and mapping approaches. Taught as a field camp in prior to fall term, or after the exam period in April.
NOTE Field trips estimated cost $500. Students will be housed off-campus at QUBS and fees include transportation, housing and meals.
LEARNING HOURS 120 (8O;40Oc;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),"Cities: Geography, Planning and Urban Life",3.00,,,,,,,,"The city from a geographical and planning perspective. Topics include origins of urbanism; mega; migrant, and global cities; urban competitiveness; land use planning and design; suburbanization and sprawl; new urban identities and culture; retailing transport; public space; private and temporary cities; urban poverty; politics and governance; sustainable urban futures.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (18L;18T;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Geographies of the Global Political Economy,3.00,,,,,,,,"This course examines how geographers understand the global economic system. Topics include globalization, regional economic integration, transnational production and marketing strategies of firms, new patterns of consumption, the rise of the service economy, and work and employment in the new economy.
LEARNING HOURS 129 (36L;9G;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),"Place, Space, Culture and Social Life",3.00,,,,,,,,"The role of place and space in understanding how social identities (gender, sexuality, race, nationality, class) are constructed and contested. Topics include the spaces and meanings of the body, home, work, leisure and consumption, cultural landscapes, constructions of nature, globalization and issues of knowledge, power and imperialism.
LEARNING HOURS 120 (36L;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Introduction to Urban and Regional Planning,3.00,,,,,,,,"Introduction to histories, concepts, principles and practices of urban and regional planning. Examines how diverse residents of communities are involved in plan preparation, technical analyses behind the plans, implementation tools and guiding infrastructure investment. Includes international precedents but focuses on Canadian community planning.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Introduction to Qualitative Methods in Geography,3.00,,,,,,,,"An introduction to basic issues in research with human participants, and the qualitative methods commonly employed in such research in geography. Where relevant, students may be introduced to computer software used in qualitative research.
LEARNING HOURS 120 (36L;18Lb;66P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Remote Sensing I: Remote Sensing of the Environment,3.00,,,,,,,,"The physical principles and practices of collecting, analyzing and interpreting various remote sensing data from the visible, infrared, and microwave regions of the electromagnetic spectrum are examined. In addition, the display, enhancement and interpretation of various digital remote sensing data, from airborne to satellite scales, is emphasized. Enrolment is limited.
LEARNING HOURS 120 (36L;24Lb;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Geographic Information Science,3.00,,,,,,,,"An introduction to the basic principles, techniques and applications of Geographic Information Science. Students will learn concepts of Global Positioning Systems (GPS), georeferencing, vector and raster based models and the nature of geospatial data.
LEARNING HOURS 120 (36L;24Pc;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Introduction to Statistics,3.00,,,,,,,,"An introduction to the analysis of data from real life situations. Covers study design, descriptive and inferential statistics. Topics include probability, t-tests, regression, Chi-square tests, analysis of variance. Emphasis is in the foundation of statistical inference and practical application of statistical methods using statistical software.
LEARNING HOURS 126 (12L;18Lb;48O;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Geography of Canada,3.00,,,,,,,,"A regional examination of how economic, political, cultural, and environmental factors shape relationships between land and people in Canada. Emphasis on geographical patterns of development and on the analytical and historical roots of public policy.
LEARNING HOURS 120 (36L;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Caribbean in Globalizing World,3.00,,,,,,,,"The past, present and future role of the Caribbean in the world economy, with  an emphasis on the colonial legacy, debt and dependency, the effects of neoliberal reform and the changing geographies, and patterns of uneven development created by increasingly transnational flows of capital, people and culture.
LEARNING HOURS 120 (36L;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Geography of Middle America,3.00,,,,,,,,"The lands and peoples of Mexico, Central America, and the West Indies, emphasizing the historical factors that shape contemporary life in the region.
LEARNING HOURS 120 (36L;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Geography of South America,3.00,,,,,,,,"The lands and peoples of South America, emphasizing how the colonial experience continues to affect contemporary life in the region.
LEARNING HOURS 120 (36L;24O;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
